Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,NObeyesdad,Obesity_Level,Obese_Binary
1,21,1.6448,101.068,1,1,2.801992,1.343117,1,0,1.129,0,0.234,0.82,0,0,0,0,1,0,Obesity_Type_II,5,1
1,26,1.6608,104.321,1,1,2.748971,1.213431,1,0,1.449,0,0.129,1.239,0,0,0,0,1,0,Obesity_Type_II,5,1
1,27,1.6915,102.595,1,1,2.680375,1.089048,1,0,1.366,0,0.181,1.042,0,0,0,0,1,0,Obesity_Type_II,5,1
0,26,1.6115,102.093,1,1,3.0,3.0,1,0,1.023,0,0.051,1.0,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.5848,105.056,1,1,3.0,3.0,1,0,1.198,0,0.0,0.535,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.7924,137.86,1,1,3.0,3.0,1,0,2.839,0,1.99,0.736,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.8023,149.936,1,1,3.0,3.0,1,0,2.182,0,1.996,0.94,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6563,111.933,1,1,3.0,3.0,1,0,2.774,0,0.0,0.138,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6008,105.448,1,1,3.0,3.0,1,0,1.031,0,0.0,0.375,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6787,104.955,1,1,3.0,3.0,1,0,1.666,0,0.21,0.734,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6782,109.9,1,1,3.0,3.0,1,0,1.472,0,0.144,0.445,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.6556,121.205,1,1,3.0,3.0,1,0,1.348,0,0.463,0.318,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.695,133.765,1,1,3.0,3.0,1,0,1.338,0,1.926,0.886,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6228,109.96,1,1,3.0,3.0,1,0,2.679,0,0.0,0.479,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.5839,110.545,1,1,3.0,3.0,1,0,2.578,0,0.0,0.492,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.729,131.529,1,1,3.0,3.0,1,0,1.302,0,1.742,0.942,1,0,0,0,1,0,Obesity_Type_III,6,1
0,23,1.6646,114.465,1,1,3.0,3.0,1,0,2.408,0,0.194,0.803,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7478,127.903,1,1,3.0,3.0,1,0,1.705,0,0.391,0.999,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7301,152.094,1,1,3.0,3.0,1,0,2.375,0,0.75,0.671,1,0,0,0,1,0,Obesity_Type_III,6,1
0,19,1.7467,133.8,1,1,3.0,3.0,1,0,2.869,0,1.466,0.628,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.7194,114.512,1,1,3.0,3.0,1,0,2.987,0,0.389,0.527,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6324,111.947,1,1,3.0,3.0,1,0,2.737,0,0.0,0.037,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6426,111.868,1,1,3.0,3.0,1,0,2.623,0,0.0,0.139,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6549,104.759,1,1,3.0,3.0,1,0,2.613,0,0.246,0.802,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6276,107.483,1,1,3.0,3.0,1,0,2.687,0,0.0,0.411,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7363,130.927,1,1,3.0,3.0,1,0,1.853,0,1.464,0.962,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.7371,132.527,1,1,3.0,3.0,1,0,2.866,0,0.974,0.583,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.581,102.003,1,1,3.0,3.0,1,0,1.004,0,0.008,1.0,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6071,103.027,1,1,3.0,3.0,1,0,1.077,0,0.162,0.825,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.8216,142.102,1,1,3.0,3.0,1,0,2.715,0,2.0,0.814,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.8277,152.721,1,1,3.0,3.0,1,0,2.155,0,2.0,0.957,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6565,111.993,1,1,3.0,3.0,1,0,2.893,0,0.0,0.019,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6377,111.209,1,1,3.0,3.0,1,0,2.709,0,0.0,0.111,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6697,104.586,1,1,3.0,3.0,1,0,1.57,0,0.21,0.882,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6687,104.755,1,1,3.0,3.0,1,0,1.412,0,0.144,0.753,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.6686,124.705,1,1,3.0,3.0,1,0,1.156,0,0.787,0.366,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.6906,129.769,1,1,3.0,3.0,1,0,1.155,0,1.718,0.959,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6224,110.676,1,1,3.0,3.0,1,0,2.692,0,0.0,0.425,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6433,110.825,1,1,3.0,3.0,1,0,2.71,0,0.0,0.251,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7334,135.525,1,1,3.0,3.0,1,0,1.486,0,1.95,0.869,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7483,133.574,1,1,3.0,3.0,1,0,2.874,0,1.625,0.826,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.813,138.731,1,1,3.0,3.0,1,0,2.641,0,0.482,0.735,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.8073,155.872,1,1,3.0,3.0,1,0,2.417,0,0.953,0.574,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.7456,133.666,1,1,3.0,3.0,1,0,2.901,0,1.509,0.625,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7533,133.852,1,1,3.0,3.0,1,0,2.953,0,1.445,0.673,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6322,111.887,1,1,3.0,3.0,1,0,2.618,0,0.0,0.156,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6411,111.818,1,1,3.0,3.0,1,0,2.551,0,0.0,0.205,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6407,104.809,1,1,3.0,3.0,1,0,2.654,0,0.19,0.692,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6186,104.929,1,1,3.0,3.0,1,0,1.699,0,0.0,0.544,1,0,0,0,1,0,Obesity_Type_III,6,1
0,23,1.7574,133.365,1,1,3.0,3.0,1,0,2.848,0,1.206,0.767,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.7633,133.953,1,1,3.0,3.0,1,0,2.836,0,1.419,0.817,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6101,102.387,1,1,3.0,3.0,1,0,1.051,0,0.026,0.539,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6645,102.782,1,1,3.0,3.0,1,0,1.068,0,0.112,1.0,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.602,104.899,1,1,3.0,3.0,1,0,2.614,0,0.0,0.553,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6329,104.989,1,1,3.0,3.0,1,0,1.24,0,0.162,0.619,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.771,137.045,1,1,3.0,3.0,1,0,2.862,0,1.705,0.656,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7896,137.768,1,1,3.0,3.0,1,0,2.833,0,1.506,0.923,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.8017,141.166,1,1,3.0,3.0,1,0,2.418,0,1.995,0.894,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.7872,151.976,1,1,3.0,3.0,1,0,2.305,0,0.827,0.914,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6441,111.943,1,1,3.0,3.0,1,0,2.763,0,0.0,0.102,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6434,111.601,1,1,3.0,3.0,1,0,2.653,0,0.0,0.251,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6237,105.037,1,1,3.0,3.0,1,0,2.553,0,0.0,0.394,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6106,105.424,1,1,3.0,3.0,1,0,2.181,0,0.0,0.52,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6295,104.839,1,1,3.0,3.0,1,0,2.21,0,0.115,0.604,1,0,0,0,1,0,Obesity_Type_III,6,1
0,25,1.6848,104.821,1,1,3.0,3.0,1,0,1.444,0,0.224,0.912,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6649,110.922,1,1,3.0,3.0,1,0,1.604,0,0.03,0.2,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6556,110.217,1,1,3.0,3.0,1,0,1.528,0,0.016,0.436,1,0,0,0,1,0,Obesity_Type_III,6,1
0,19,1.6662,124.806,1,1,3.0,3.0,1,0,1.229,0,0.793,0.64,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7075,121.864,1,1,3.0,3.0,1,0,1.616,0,1.377,0.926,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7542,133.784,1,1,3.0,3.0,1,0,1.946,0,1.493,0.907,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7142,131.867,1,1,3.0,3.0,1,0,1.71,0,1.592,0.926,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6244,110.009,1,1,3.0,3.0,1,0,2.507,0,0.0,0.368,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6388,110.97,1,1,3.0,3.0,1,0,2.644,0,0.0,0.358,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6212,111.267,1,1,3.0,3.0,1,0,2.606,0,0.0,0.199,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6235,109.98,1,1,3.0,3.0,1,0,2.217,0,0.001,0.481,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7362,132.146,1,1,3.0,3.0,1,0,1.658,0,1.673,0.629,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.733,132.905,1,1,3.0,3.0,1,0,1.818,0,1.578,0.931,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.6914,114.481,1,1,3.0,3.0,1,0,2.51,0,0.334,0.668,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.6351,113.277,1,1,3.0,3.0,1,0,2.578,0,0.165,0.463,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.7461,128.261,1,1,3.0,3.0,1,0,2.502,0,1.546,0.665,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.7465,129.364,1,1,3.0,3.0,1,0,2.251,0,0.642,0.685,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7465,144.302,1,1,3.0,3.0,1,0,2.367,0,1.248,0.723,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7511,149.291,1,1,3.0,3.0,1,0,2.309,0,1.683,0.706,1,0,0,0,1,0,Obesity_Type_III,6,1
0,19,1.741,132.579,1,1,3.0,3.0,1,0,2.436,0,1.465,0.871,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7485,133.946,1,1,3.0,3.0,1,0,2.834,0,1.413,0.863,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.6947,112.777,1,1,3.0,3.0,1,0,2.724,0,0.337,0.153,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6745,112.88,1,1,3.0,3.0,1,0,2.989,0,0.36,0.169,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6313,111.83,1,1,3.0,3.0,1,0,2.56,0,0.0,0.237,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6419,111.869,1,1,3.0,3.0,1,0,2.635,0,0.0,0.088,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6401,111.539,1,1,3.0,3.0,1,0,2.626,0,0.0,0.162,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6492,111.914,1,1,3.0,3.0,1,0,2.884,0,0.0,0.097,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6034,105.032,1,1,3.0,3.0,1,0,1.919,0,0.027,0.546,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6442,105.036,1,1,3.0,3.0,1,0,2.31,0,0.071,0.733,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6289,106.876,1,1,3.0,3.0,1,0,2.687,0,0.0,0.541,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.628,108.266,1,1,3.0,3.0,1,0,1.621,0,0.091,0.438,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7182,133.467,1,1,3.0,3.0,1,0,1.517,0,1.486,0.937,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7086,131.275,1,1,3.0,3.0,1,0,1.797,0,1.685,0.887,1,0,0,0,1,0,Obesity_Type_III,6,1
0,23,1.725,132.941,1,1,3.0,3.0,1,0,2.086,0,1.272,0.588,1,0,0,0,1,0,Obesity_Type_III,6,1
0,23,1.74,133.485,1,1,3.0,3.0,1,0,2.838,0,1.344,0.803,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.5685,102.0,1,1,3.0,3.0,1,0,1.001,0,0.001,1.0,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.5799,102.135,1,1,3.0,3.0,1,0,1.006,0,0.02,0.696,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.7827,154.618,1,1,3.0,3.0,1,0,2.32,0,1.971,0.768,1,0,0,0,1,0,Obesity_Type_III,6,1
0,19,1.7938,160.935,1,1,3.0,3.0,1,0,2.069,0,1.987,0.947,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6596,111.999,1,1,3.0,3.0,1,0,2.957,0,0.0,0.01,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6578,111.956,1,1,3.0,3.0,1,0,2.778,0,0.0,0.052,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6841,104.592,1,1,3.0,3.0,1,0,1.295,0,0.282,0.929,1,0,0,0,1,0,Obesity_Type_III,6,1
0,25,1.684,104.847,1,1,3.0,3.0,1,0,1.241,0,0.259,0.852,1,0,0,0,1,0,Obesity_Type_III,6,1
0,19,1.7165,127.642,1,1,3.0,3.0,1,0,1.314,0,0.912,0.707,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.6808,125.419,1,1,3.0,3.0,1,0,1.124,0,0.877,0.552,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6233,110.817,1,1,3.0,3.0,1,0,2.674,0,0.0,0.339,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6319,110.804,1,1,3.0,3.0,1,0,2.705,0,0.0,0.243,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7475,136.517,1,1,3.0,3.0,1,0,1.608,0,1.963,0.858,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7825,137.853,1,1,3.0,3.0,1,0,2.749,0,1.989,0.833,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.8099,152.395,1,1,3.0,3.0,1,0,2.351,0,0.247,0.913,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.8037,160.639,1,1,3.0,3.0,1,0,2.404,0,0.428,0.64,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.7456,133.555,1,1,3.0,3.0,1,0,2.924,0,1.537,0.625,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.751,133.843,1,1,3.0,3.0,1,0,2.955,0,1.46,0.656,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6315,111.589,1,1,3.0,3.0,1,0,2.554,0,0.0,0.253,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6359,111.571,1,1,3.0,3.0,1,0,2.511,0,0.0,0.258,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.617,104.846,1,1,3.0,3.0,1,0,2.654,0,0.0,0.554,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6279,104.921,1,1,3.0,3.0,1,0,2.588,0,0.0,0.466,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7642,133.889,1,1,3.0,3.0,1,0,2.325,0,1.442,0.918,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7638,133.938,1,1,3.0,3.0,1,0,2.837,0,1.468,0.891,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6088,102.084,1,1,3.0,3.0,1,0,1.02,0,0.026,1.0,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6105,102.175,1,1,3.0,3.0,1,0,1.033,0,0.045,0.923,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6212,104.987,1,1,3.0,3.0,1,0,1.653,0,0.139,0.711,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6424,104.988,1,1,3.0,3.0,1,0,1.204,0,0.095,0.604,1,0,0,0,1,0,Obesity_Type_III,6,1
0,19,1.802,138.035,1,1,3.0,3.0,1,0,2.692,0,1.168,0.735,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7876,137.858,1,1,3.0,3.0,1,0,2.531,0,1.981,0.836,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.8015,151.417,1,1,3.0,3.0,1,0,2.226,0,1.882,0.934,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.8076,152.568,1,1,3.0,3.0,1,0,2.165,0,2.0,0.941,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6501,111.94,1,1,3.0,3.0,1,0,2.771,0,0.0,0.125,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6527,111.919,1,1,3.0,3.0,1,0,2.815,0,0.0,0.102,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6636,105.122,1,1,3.0,3.0,1,0,1.626,0,0.01,0.413,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6278,105.429,1,1,3.0,3.0,1,0,1.481,0,0.098,0.663,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6688,104.774,1,1,3.0,3.0,1,0,1.526,0,0.18,0.748,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6421,104.967,1,1,3.0,3.0,1,0,1.482,0,0.204,0.657,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6576,109.931,1,1,3.0,3.0,1,0,1.61,0,0.03,0.472,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6431,109.91,1,1,3.0,3.0,1,0,1.531,0,0.016,0.445,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.6756,121.639,1,1,3.0,3.0,1,0,1.485,0,0.742,0.605,1,0,0,0,1,0,Obesity_Type_III,6,1
0,23,1.6614,120.748,1,1,3.0,3.0,1,0,1.91,0,0.217,0.776,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7131,133.736,1,1,3.0,3.0,1,0,1.411,0,1.565,0.911,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7199,133.886,1,1,3.0,3.0,1,0,2.418,0,1.556,0.874,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6227,109.983,1,1,3.0,3.0,1,0,2.688,0,0.0,0.451,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6225,110.401,1,1,3.0,3.0,1,0,2.695,0,0.0,0.413,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6189,110.777,1,1,3.0,3.0,1,0,2.618,0,0.0,0.381,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6009,110.075,1,1,3.0,3.0,1,0,2.555,0,0.0,0.463,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7306,131.903,1,1,3.0,3.0,1,0,1.419,0,1.701,0.931,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7297,131.878,1,1,3.0,3.0,1,0,1.422,0,1.709,0.673,1,0,0,0,1,0,Obesity_Type_III,6,1
0,23,1.6777,114.47,1,1,3.0,3.0,1,0,2.426,0,0.295,0.737,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.6375,113.905,1,1,3.0,3.0,1,0,2.496,0,0.19,0.652,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7387,128.114,1,1,3.0,3.0,1,0,1.797,0,1.427,0.966,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7412,128.764,1,1,3.0,3.0,1,0,1.768,0,0.617,0.968,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.7928,152.436,1,1,3.0,3.0,1,0,2.365,0,1.256,0.76,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.8104,152.217,1,1,3.0,3.0,1,0,2.299,0,1.699,0.73,1,0,0,0,1,0,Obesity_Type_III,6,1
0,19,1.7436,133.281,1,1,3.0,3.0,1,0,2.685,0,1.465,0.804,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.748,133.937,1,1,3.0,3.0,1,0,2.842,0,1.429,0.775,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.7115,113.373,1,1,3.0,3.0,1,0,2.797,0,0.382,0.168,1,0,0,0,1,0,Obesity_Type_III,6,1
0,25,1.6855,113.451,1,1,3.0,3.0,1,0,2.988,0,0.387,0.284,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6393,111.927,1,1,3.0,3.0,1,0,2.676,0,0.0,0.082,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6548,111.933,1,1,3.0,3.0,1,0,2.77,0,0.0,0.088,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6412,111.856,1,1,3.0,3.0,1,0,2.622,0,0.0,0.154,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6432,111.894,1,1,3.0,3.0,1,0,2.72,0,0.0,0.127,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6307,104.791,1,1,3.0,3.0,1,0,2.436,0,0.129,0.684,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6499,104.791,1,1,3.0,3.0,1,0,2.536,0,0.153,0.77,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6136,107.012,1,1,3.0,3.0,1,0,2.679,0,0.0,0.509,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6275,106.691,1,1,3.0,3.0,1,0,2.57,0,0.0,0.397,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7266,131.768,1,1,3.0,3.0,1,0,1.759,0,1.47,0.95,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7215,131.042,1,1,3.0,3.0,1,0,1.837,0,1.525,0.926,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.7429,132.807,1,1,3.0,3.0,1,0,2.857,0,1.046,0.586,1,0,0,0,1,0,Obesity_Type_III,6,1
0,24,1.7373,133.167,1,1,3.0,3.0,1,0,2.846,0,1.296,0.723,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6241,102.233,1,1,3.0,3.0,1,0,1.068,0,0.031,1.0,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6441,102.278,1,1,3.0,3.0,1,0,1.029,0,0.076,1.0,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.5925,102.875,1,1,3.0,3.0,1,0,1.074,0,0.006,0.846,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6077,102.306,1,1,3.0,3.0,1,0,1.031,0,0.066,0.991,1,0,0,0,1,0,Obesity_Type_III,6,1
0,19,1.8173,141.918,1,1,3.0,3.0,1,0,2.7,0,1.521,0.764,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.8088,140.292,1,1,3.0,3.0,1,0,2.83,0,1.783,0.789,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.8172,152.372,1,1,3.0,3.0,1,0,2.306,0,1.956,0.924,1,0,0,0,1,0,Obesity_Type_III,6,1
0,18,1.8197,151.279,1,1,3.0,3.0,1,0,2.156,0,2.0,0.946,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6565,111.95,1,1,3.0,3.0,1,0,2.784,0,0.0,0.128,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6481,111.95,1,1,3.0,3.0,1,0,2.786,0,0.0,0.08,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6227,111.216,1,1,3.0,3.0,1,0,2.707,0,0.0,0.167,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6406,111.037,1,1,3.0,3.0,1,0,2.709,0,0.0,0.228,1,0,0,0,1,0,Obesity_Type_III,6,1
0,25,1.6835,104.76,1,1,3.0,3.0,1,0,1.525,0,0.221,0.896,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.669,104.594,1,1,3.0,3.0,1,0,1.555,0,0.21,0.823,1,0,0,0,1,0,Obesity_Type_III,6,1
0,25,1.6737,104.705,1,1,3.0,3.0,1,0,1.171,0,0.265,0.897,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6689,104.768,1,1,3.0,3.0,1,0,1.437,0,0.167,0.765,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.701,126.49,1,1,3.0,3.0,1,0,1.243,0,0.531,0.576,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7341,125.118,1,1,3.0,3.0,1,0,1.542,0,0.628,0.45,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7083,130.986,1,1,3.0,3.0,1,0,1.206,0,1.724,0.952,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7165,130.871,1,1,3.0,3.0,1,0,1.302,0,1.719,0.948,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6249,111.005,1,1,3.0,3.0,1,0,2.704,0,0.0,0.323,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.5948,110.641,1,1,3.0,3.0,1,0,2.64,0,0.0,0.452,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6265,110.819,1,1,3.0,3.0,1,0,2.709,0,0.0,0.279,1,0,0,0,1,0,Obesity_Type_III,6,1
0,26,1.6246,110.803,1,1,3.0,3.0,1,0,2.705,0,0.0,0.27,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7291,134.843,1,1,3.0,3.0,1,0,1.395,0,1.931,0.878,1,0,0,0,1,0,Obesity_Type_III,6,1
0,22,1.7358,135.347,1,1,3.0,3.0,1,0,2.612,0,1.619,0.869,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.7485,133.879,1,1,3.0,3.0,1,0,2.868,0,1.484,0.835,1,0,0,0,1,0,Obesity_Type_III,6,1
0,21,1.749,133.663,1,1,3.0,3.0,1,0,2.248,0,1.61,0.849,1,0,0,0,1,0,Obesity_Type_III,6,1
0,20,1.778,137.785,1,1,3.0,3.0,1,0,2.703,0,1.606,0.731,1,0,0,0,1,0,Obesity_Type_III,6,1
